ID,File,city,stateCode,zipCode,fullLocation,partialLocation,coordinates,price,floorSpace,bedrooms,bathrooms
1,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin8.html' mode='r' encoding='UTF-8'>,Austin,TX,78737,"Skyridge, Austin, TX 78737",Skyridge,"{'latitude': 30.159163, 'longitude': -97.957176, '__typename': 'HOME_Coordinates'}","$880,990+","{'formattedDimension': '3,117 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '4bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '4ba', '__typename': 'HOME_FixedBathrooms'}"
2,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin8.html' mode='r' encoding='UTF-8'>,Austin,TX,78738,"422 Sitlington Ln, Austin, TX 78738",422 Sitlington Ln,"{'latitude': 30.349916, 'longitude': -98.0252, '__typename': 'HOME_Coordinates'}","$950,000","{'formattedDimension': '2,524 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '3bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '3ba', '__typename': 'HOME_FixedBathrooms'}"
3,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin8.html' mode='r' encoding='UTF-8'>,Austin,TX,78746,"1905 Overland Hills Cir, Austin, TX 78746",1905 Overland Hills Cir,"{'latitude': 30.283543, 'longitude': -97.847565, '__typename': 'HOME_Coordinates'}","$1,895,000","{'formattedDimension': '2,014 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '3bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '2ba', '__typename': 'HOME_FixedBathrooms'}"
4,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin8.html' mode='r' encoding='UTF-8'>,Austin,TX,78746,"3607 Stoneridge Rd, Austin, TX 78746",3607 Stoneridge Rd,"{'latitude': 30.265551, 'longitude': -97.812965, '__typename': 'HOME_Coordinates'}","$4,500,000","{'formattedDimension': '5,633 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '5bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '5ba', '__typename': 'HOME_FixedBathrooms'}"
5,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin8.html' mode='r' encoding='UTF-8'>,Austin,TX,78749,"8312 Nairn Dr, Austin, TX 78749",8312 Nairn Dr,"{'latitude': 30.208693, 'longitude': -97.858002, '__typename': 'HOME_Coordinates'}","$647,444","{'formattedDimension': '2,375 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '3bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '3ba', '__typename': 'HOME_FixedBathrooms'}"
6,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin8.html' mode='r' encoding='UTF-8'>,Austin,TX,78717,"15905 Dink Pearson Ln, Austin, TX 78717",15905 Dink Pearson Ln,"{'latitude': 30.500687, 'longitude': -97.757004, '__typename': 'HOME_Coordinates'}","$749,900","{'formattedDimension': '2,091 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '3bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '3ba', '__typename': 'HOME_FixedBathrooms'}"
7,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin8.html' mode='r' encoding='UTF-8'>,Austin,TX,78748,"Copperstone, Austin, TX 78748",Copperstone,"{'latitude': 30.141251, 'longitude': -97.827065, '__typename': 'HOME_Coordinates'}","$582,990+","{'formattedDimension': '2,585 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '4bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '3ba', '__typename': 'HOME_FixedBathrooms'}"
8,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin8.html' mode='r' encoding='UTF-8'>,Austin,TX,78759,"6800 Chalk Hill Dr, Austin, TX 78759",6800 Chalk Hill Dr,"{'latitude': 30.403015, 'longitude': -97.776611, '__typename': 'HOME_Coordinates'}","$1,250,000","{'formattedDimension': '3,392 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '5bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '3ba', '__typename': 'HOME_FixedBathrooms'}"
9,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin8.html' mode='r' encoding='UTF-8'>,Austin,TX,78759,"3505 Tyrone Dr, Austin, TX 78759",3505 Tyrone Dr,"{'latitude': 30.416311, 'longitude': -97.716301, '__typename': 'HOME_Coordinates'}","$725,000","{'formattedDimension': '1,472 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '3bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '2ba', '__typename': 'HOME_FixedBathrooms'}"
10,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin8.html' mode='r' encoding='UTF-8'>,Austin,TX,78723,"4512 Vaughan St, Austin, TX 78723",4512 Vaughan St,"{'latitude': 30.297195, 'longitude': -97.698486, '__typename': 'HOME_Coordinates'}","$849,500","{'formattedDimension': '1,847 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '3bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '3ba', '__typename': 'HOME_FixedBathrooms'}"
11,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin8.html' mode='r' encoding='UTF-8'>,Austin,TX,78734,"15218 Kevin Ln, Austin, TX 78734",15218 Kevin Ln,"{'latitude': 30.389589, 'longitude': -97.931999, '__typename': 'HOME_Coordinates'}","$622,850","{'formattedDimension': '1,465 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '3bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '2ba', '__typename': 'HOME_FixedBathrooms'}"
12,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin8.html' mode='r' encoding='UTF-8'>,Austin,TX,78702,"2211 E 18th St #B, Austin, TX 78702",2211 E 18th St #B,"{'latitude': 30.279167, 'longitude': -97.717644, '__typename': 'HOME_Coordinates'}","$649,900","{'formattedDimension': '856 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '2bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '2ba', '__typename': 'HOME_FixedBathrooms'}"
13,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin8.html' mode='r' encoding='UTF-8'>,Austin,TX,78723,"2502 Moreno St, Austin, TX 78723",2502 Moreno St,"{'latitude': 30.29385, 'longitude': -97.698639, '__typename': 'HOME_Coordinates'}","$1,100,000","{'formattedDimension': '2,155 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '3bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '3ba', '__typename': 'HOME_FixedBathrooms'}"
14,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin8.html' mode='r' encoding='UTF-8'>,Austin,TX,78744,"Urban Courtyard Homes at Easton Park, Austin, TX 78744",Urban Courtyard Homes at Easton Park,"{'latitude': 30.15542, 'longitude': -97.71682, '__typename': 'HOME_Coordinates'}","$508,192+","{'formattedDimension': '1,465 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '2bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '2ba', '__typename': 'HOME_FixedBathrooms'}"
15,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin8.html' mode='r' encoding='UTF-8'>,Austin,TX,78724,"East Parke, Austin, TX 78724",East Parke,"{'latitude': 30.306007, 'longitude': -97.657845, '__typename': 'HOME_Coordinates'}","$550,990+","{'formattedDimension': '2,081 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '3bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '3ba', '__typename': 'HOME_FixedBathrooms'}"
16,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin8.html' mode='r' encoding='UTF-8'>,Austin,TX,78726,"11910 Bay Heights Way, Austin, TX 78726",11910 Bay Heights Way,"{'latitude': 30.432499, 'longitude': -97.841705, '__typename': 'HOME_Coordinates'}","$800,000","{'formattedDimension': '2,604 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '4bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '4ba', '__typename': 'HOME_FixedBathrooms'}"
17,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin8.html' mode='r' encoding='UTF-8'>,Austin,TX,78759,"9226 Jollyville Rd #280, Austin, TX 78759",9226 Jollyville Rd #280,"{'latitude': 30.384462, 'longitude': -97.745384, '__typename': 'HOME_Coordinates'}","$279,000","{'formattedDimension': '759 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '1bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '1ba', '__typename': 'HOME_FixedBathrooms'}"
18,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin8.html' mode='r' encoding='UTF-8'>,Austin,TX,78744,"8100 Bestride Bnd, Austin, TX 78744",8100 Bestride Bnd,"{'latitude': 30.151245, 'longitude': -97.721436, '__typename': 'HOME_Coordinates'}","$690,000","{'formattedDimension': '2,220 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '3bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '2ba', '__typename': 'HOME_FixedBathrooms'}"
19,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin8.html' mode='r' encoding='UTF-8'>,Austin,TX,78745,"6218 Blarwood Dr, Austin, TX 78745",6218 Blarwood Dr,"{'latitude': 30.213999, 'longitude': -97.813454, '__typename': 'HOME_Coordinates'}","$625,000","{'formattedDimension': '1,528 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '3bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '2ba', '__typename': 'HOME_FixedBathrooms'}"
20,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin8.html' mode='r' encoding='UTF-8'>,Del Valle,TX,78617,"7217 White Panda Run, Del Valle, TX 78617",7217 White Panda Run,"{'latitude': 30.154675, 'longitude': -97.642685, '__typename': 'HOME_Coordinates'}","$319,000","{'formattedDimension': '1,178 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '3bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '2ba', '__typename': 'HOME_FixedBathrooms'}"
21,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin8.html' mode='r' encoding='UTF-8'>,Austin,TX,78749,"4807 Rutherglen Dr, Austin, TX 78749",4807 Rutherglen Dr,"{'latitude': 30.208841, 'longitude': -97.856071, '__typename': 'HOME_Coordinates'}","$550,000","{'formattedDimension': '1,403 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '3bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '2ba', '__typename': 'HOME_FixedBathrooms'}"
22,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin8.html' mode='r' encoding='UTF-8'>,Austin,TX,78735,"9016 Thickwoods Cv, Austin, TX 78735",9016 Thickwoods Cv,"{'latitude': 30.296095, 'longitude': -97.87252, '__typename': 'HOME_Coordinates'}","$3,200,000","{'formattedDimension': '5,947 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '5bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '7ba', '__typename': 'HOME_FixedBathrooms'}"
23,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin8.html' mode='r' encoding='UTF-8'>,Austin,TX,78703,"1615 Mohle Dr, Austin, TX 78703",1615 Mohle Dr,"{'latitude': 30.30056, 'longitude': -97.755356, '__typename': 'HOME_Coordinates'}","$2,950,000","{'formattedDimension': '3,778 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '5bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '3ba', '__typename': 'HOME_FixedBathrooms'}"
24,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin8.html' mode='r' encoding='UTF-8'>,Austin,TX,78704,"2402 Thornton Rd #2, Austin, TX 78704",2402 Thornton Rd #2,"{'latitude': 30.244463, 'longitude': -97.772774, '__typename': 'HOME_Coordinates'}","$800,000","{'formattedDimension': '1,090 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '2bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '3ba', '__typename': 'HOME_FixedBathrooms'}"
25,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin8.html' mode='r' encoding='UTF-8'>,Austin,TX,78737,"120 Clement Dr, Austin, TX 78737",120 Clement Dr,"{'latitude': 30.148325, 'longitude': -97.939171, '__typename': 'HOME_Coordinates'}","$1,144,444","{'formattedDimension': '2,909 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '3bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '3ba', '__typename': 'HOME_FixedBathrooms'}"
26,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin8.html' mode='r' encoding='UTF-8'>,Lakeway,TX,78734,"217 Sailors Run, Lakeway, TX 78734",217 Sailors Run,"{'latitude': 30.367601, 'longitude': -97.979424, '__typename': 'HOME_Coordinates'}","$750,000","{'formattedDimension': '2,479 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '4bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '3ba', '__typename': 'HOME_FixedBathrooms'}"
27,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin8.html' mode='r' encoding='UTF-8'>,Austin,TX,78739,"11317 Cherisse Dr, Austin, TX 78739",11317 Cherisse Dr,"{'latitude': 30.188854, 'longitude': -97.926903, '__typename': 'HOME_Coordinates'}","$749,000","{'formattedDimension': '2,310 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '4bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '2ba', '__typename': 'HOME_FixedBathrooms'}"
28,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin8.html' mode='r' encoding='UTF-8'>,Austin,TX,78723,"6512 Bradley Dr, Austin, TX 78723",6512 Bradley Dr,"{'latitude': 30.315664, 'longitude': -97.679459, '__typename': 'HOME_Coordinates'}","$839,900","{'formattedDimension': '2,122 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '4bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '2ba', '__typename': 'HOME_FixedBathrooms'}"
29,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin8.html' mode='r' encoding='UTF-8'>,Austin,TX,78738,"392 San Donato Cv, Austin, TX 78738",392 San Donato Cv,"{'latitude': 30.34482, 'longitude': -98.02433, '__typename': 'HOME_Coordinates'}","$1,450,000","{'formattedDimension': '3,880 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '4bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '4ba', '__typename': 'HOME_FixedBathrooms'}"
30,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin8.html' mode='r' encoding='UTF-8'>,Austin,TX,78744,"3424 Autumn Bay Dr, Austin, TX 78744",3424 Autumn Bay Dr,"{'latitude': 30.201141, 'longitude': -97.694145, '__typename': 'HOME_Coordinates'}","$479,900","{'formattedDimension': '1,992 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '3bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '3ba', '__typename': 'HOME_FixedBathrooms'}"
31,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin8.html' mode='r' encoding='UTF-8'>,Austin,TX,78745,"2604 Redleaf Ln, Austin, TX 78745",2604 Redleaf Ln,"{'latitude': 30.200827, 'longitude': -97.816933, '__typename': 'HOME_Coordinates'}","$750,000","{'formattedDimension': '1,456 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '3bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '2ba', '__typename': 'HOME_FixedBathrooms'}"
32,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin8.html' mode='r' encoding='UTF-8'>,Austin,TX,78748,"604 Mairo St, Austin, TX 78748",604 Mairo St,"{'latitude': 30.180832, 'longitude': -97.793335, '__typename': 'HOME_Coordinates'}","$445,000","{'formattedDimension': '1,446 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '3bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '2ba', '__typename': 'HOME_FixedBathrooms'}"
33,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin8.html' mode='r' encoding='UTF-8'>,Austin,TX,78702,"3100 Garwood St, Austin, TX 78702",3100 Garwood St,"{'latitude': 30.260279, 'longitude': -97.705894, '__typename': 'HOME_Coordinates'}","$725,000",N/A,"{'formattedValue': 'Studio', '__typename': 'HOME_StudioBedroom'}",N/A
34,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin8.html' mode='r' encoding='UTF-8'>,Austin,TX,78705,"3115 Helms St #115, Austin, TX 78705",3115 Helms St #115,"{'latitude': 30.294998, 'longitude': -97.736183, '__typename': 'HOME_Coordinates'}","$259,900","{'formattedDimension': '559 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '1bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '1ba', '__typename': 'HOME_FixedBathrooms'}"
35,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin8.html' mode='r' encoding='UTF-8'>,Austin,TX,78734,"221 Lido St, Austin, TX 78734",221 Lido St,"{'latitude': 30.358482, 'longitude': -97.987312, '__typename': 'HOME_Coordinates'}","$335,000","{'formattedDimension': '2,130 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '3bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '3ba', '__typename': 'HOME_FixedBathrooms'}"
36,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin8.html' mode='r' encoding='UTF-8'>,Austin,TX,78727,"2632 Century Park Blvd #55, Austin, TX 78727",2632 Century Park Blvd #55,"{'latitude': 30.433605, 'longitude': -97.69339, '__typename': 'HOME_Coordinates'}","$400,000","{'formattedDimension': '1,208 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '2bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '3ba', '__typename': 'HOME_FixedBathrooms'}"
37,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin8.html' mode='r' encoding='UTF-8'>,Austin,TX,78750,"8517 Fathom Cir, Austin, TX 78750",8517 Fathom Cir,"{'latitude': 30.437304, 'longitude': -97.78019, '__typename': 'HOME_Coordinates'}","$799,000","{'formattedDimension': '3,130 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': 'Studio', '__typename': 'HOME_StudioBedroom'}",N/A
38,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin8.html' mode='r' encoding='UTF-8'>,Austin,TX,78734,"333 Fantail Loop #A, Austin, TX 78734",333 Fantail Loop #A,"{'latitude': 30.36792, 'longitude': -97.974411, '__typename': 'HOME_Coordinates'}","$514,999","{'formattedDimension': '1,210 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '3bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '2ba', '__typename': 'HOME_FixedBathrooms'}"
39,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin8.html' mode='r' encoding='UTF-8'>,Austin,TX,78748,"1400 Huckleberry Ln, Austin, TX 78748",1400 Huckleberry Ln,"{'latitude': 30.175053, 'longitude': -97.817001, '__typename': 'HOME_Coordinates'}","$566,000","{'formattedDimension': '1,707 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '3bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '3ba', '__typename': 'HOME_FixedBathrooms'}"
0,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin51.html' mode='r' encoding='UTF-8'>,Austin,TX,78745,"4704 Sunset Trl #1206, Austin, TX 78745",4704 Sunset Trl #1206,"{'latitude': 30.22978, 'longitude': -97.803543, '__typename': 'HOME_Coordinates'}","$499,500","{'formattedDimension': '1,073 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '2bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '2ba', '__typename': 'HOME_FixedBathrooms'}"
1,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin51.html' mode='r' encoding='UTF-8'>,Austin,TX,78738,"105 Vailco Ln, Austin, TX 78738",105 Vailco Ln,"{'latitude': 30.33399, 'longitude': -97.954086, '__typename': 'HOME_Coordinates'}","$1,649,900","{'formattedDimension': '4,496 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '4bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '4ba', '__typename': 'HOME_FixedBathrooms'}"
2,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin51.html' mode='r' encoding='UTF-8'>,Austin,TX,78759,"8509 Honeysuckle Trl, Austin, TX 78759",8509 Honeysuckle Trl,"{'latitude': 30.375015, 'longitude': -97.745003, '__typename': 'HOME_Coordinates'}","$1,100,000","{'formattedDimension': '2,097 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '4bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '3ba', '__typename': 'HOME_FixedBathrooms'}"
3,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin51.html' mode='r' encoding='UTF-8'>,Austin,TX,78735,"5605 Oak Blvd, Austin, TX 78735",5605 Oak Blvd,"{'latitude': 30.238302, 'longitude': -97.848457, '__typename': 'HOME_Coordinates'}","$675,000","{'formattedDimension': '2,249 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '3bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '2ba', '__typename': 'HOME_FixedBathrooms'}"
