,longitude,latitude,zipcode,num_bedrooms,num_bathrooms,listing_price,neighborhood,street_address
317,-97.72173,30.26679,78702,3.0,3.0,700.0,East Downtown,Blackshear Elementary School 1712
318,-97.79756,30.28175,78746,5.0,5.0,900.0,Rollingwood,512 Bulian Lane
319,-97.69227,30.31371,78723,2.0,2.0,399.0,Windsor Park,1701 Briarcliff Boulevard
320,-97.79572,30.20196,78745,3.0,3.0,139.0,West Congress,1209 Spearson Lane
321,-97.69713,30.25977,78702,1.0,1.0,250.0,Govalle,4614 Lyons Road
322,-97.68265983,30.29757263,78723,1.0,1.0,81.0,Pecan Spings,5205 Wayborne Hill Drive
324,-97.7185,30.25981,78702,1.0,1.0,114.0,Holly,2200 East 5th Street
325,-97.73885,30.2441,78704,1.0,1.0,137.0,Travis Heights,1115 Reagan Terrace
326,-97.72652,30.21833,78741,3.0,3.0,299.0,Parker Lane,3017 Sunridge Drive
327,-97.72947,30.30958,78751,1.0,1.0,75.0,Hyde Park,4502 Avenue D
328,-97.78026,30.25923,78704,5.0,5.0,1000.0,Barton Hills,1809 Brookhaven Drive
329,-97.83023,30.3209,78746,1.0,1.0,350.0,,5 Coleridge Lane
330,-97.72175,30.25462,78702,1.0,1.0,88.0,Holly,2110 Willow Street
331,-97.76767023,30.25574602,78704,1.0,1.0,84.0,Zilker,1703 Dywer Avenue
332,-97.76774,30.25473,78704,1.0,1.0,157.0,Zilker,1407 Oxford Avenue
333,-97.7161,30.32398,78752,5.0,5.0,359.0,Highland,5906 Airport Boulevard
334,-97.71074,30.27298,78702,1.0,1.0,49.0,Rosewood,1161 Holmes Court
335,-97.74297,30.26977,78701,1.0,1.0,160.0,Downtown,Tips Building Congress Avenue
337,-97.725349,30.251677,78702,2.0,2.0,111.0,Holly,45 Lynn Street
338,-97.73792,30.24467,78704,1.0,1.0,165.0,Travis Heights,1501 Chelsea Lane
339,-97.74323,30.24465,78704,3.0,3.0,116.0,Travis Heights,1606 Alta Vista Avenue
340,-97.75431,30.25659,78704,2.0,2.0,111.0,Bouldin Creek,709 Bouldin Avenue
341,-97.74839,30.24414,78704,1.0,1.0,96.0,Travis Heights,400 Lockhart Drive
342,-97.72421,30.25344,78702,1.0,1.0,116.0,Holly,2005 Garden Street
343,-97.73169,30.2989,78705,1.0,1.0,115.0,University of Texas,3506 Tom Green Street
344,-97.72013,30.28573,78722,1.0,1.0,200.0,Upper Boggy Creek,2904 French Place
345,-97.76497,30.23074,78704,2.0,2.0,260.0,Dawson,Alpine Village 412
346,-97.74417,30.28408,78705,1.0,1.0,350.0,West Campus,2100 Nueces Street
347,-97.704,30.27498,78702,1.0,1.0,77.0,Rosewood,1187 Ridgeway Drive
348,-97.72237,30.259,78702,2.0,2.0,225.0,Holly,2000 East 4th Street
349,-97.75562,30.25084,78704,1.0,1.0,96.0,South First,609 West Elizabeth Street
350,-97.75171,30.24689,78704,1.0,1.0,116.0,South Congress,1705 Eva Street
351,-97.72655,30.33664,78757,3.0,3.0,280.0,Brentwood,1206 Brentwood Street
352,-97.70871,30.35706,78758,1.0,1.0,72.0,,1102 Plymouth Drive
353,-97.74884,30.27245,78701,1.0,1.0,149.0,Downtown,808 Rio Grande Street
354,-97.74066,30.30223,78705,1.0,1.0,63.0,University of Texas,3504 King Street
355,-97.77892,30.26228,78704,5.0,5.0,1071.0,Barton Hills,1402 Foxtail Cove
356,-97.68575,30.32983,78752,3.0,3.0,228.0,St. Johns,7600 Barcelona Cove
357,-97.72322,30.24392,78741,1.0,1.0,519.0,East Riverside,2201 South Lakeshore Boulevard
358,-97.69467,30.30474,78723,1.0,1.0,150.0,Windsor Park,Delwood Sportsplex 1815
359,-97.8045,30.15579,78748,3.0,3.0,290.0,,10324 Grizzly Oak Drive
360,-97.75536,30.24554,78704,4.0,4.0,424.0,South First,410 West Johanna Street
362,-97.73223,30.25741,78702,4.0,4.0,1450.0,East Downtown,1302 Garden Street
363,-97.70403,30.275,78702,1.0,1.0,50.0,Rosewood,1187 Ridgeway Drive
364,-97.7348,30.29418,78705,2.0,2.0,240.0,,3103 Walling Drive
365,-97.73635,30.25548,78702,3.0,3.0,400.0,East Downtown,1007 Lambie Street
366,-97.74138,30.26429,78701,3.0,3.0,362.0,Downtown,207 San Jacinto Boulevard
367,-97.74129,30.26632,78701,4.0,4.0,609.0,Downtown,219 East 5th Street
368,-97.74243,30.26492,78701,2.0,2.0,199.0,Downtown,208 East 3rd Street
369,-97.75639,30.25592,78704,1.0,1.0,75.0,Bouldin Creek,907 Ramona Street
370,-97.76043,30.32702,78731,1.0,1.0,105.0,,4611 Fairview Drive
371,-97.7183,30.27677,78702,1.0,1.0,81.0,East Downtown,2103 East 16th Street
372,-97.79961,30.21723,78745,3.0,3.0,250.0,Westgate,5509 Cork Path
373,-97.71403,30.2914,78722,1.0,1.0,100.0,Upper Boggy Creek,3804 Cherrywood Road
374,-97.72323,30.25766,78702,3.0,3.0,284.0,East Downtown,110 Adam L Chapa Sr Street
375,-97.75067,30.32006,78731,2.0,2.0,300.0,Allendale,4504 Chiappero Trail
376,-97.7384,30.31338,78756,1.0,1.0,110.0,Brentwood,Chili's 4420
377,-97.74217,30.24357,78704,1.0,1.0,111.0,Travis Heights,1701 Travis Heights Boulevard
378,-97.71672,30.27879,78702,1.0,1.0,63.0,East Downtown,1707 Chestnut Avenue
379,-97.72405,30.25635,78702,1.0,1.0,116.0,East Downtown,1910 Willow Street
380,-97.73773,30.2682,78701,4.0,4.0,992.0,Downtown,800 Neches Street
381,-97.68572,30.29379,78723,2.0,2.0,129.0,Mueller,4701 Creekwood Road
382,-97.71672,30.2525,78702,1.0,1.0,175.0,Holly,2508 Canterbury Street
383,-97.72656,30.2281,78741,1.0,1.0,234.0,Pleasant Valley,Country Club Creek Trail Avonmora Apartments
384,-97.75369,30.25974,78704,1.0,1.0,126.0,Bouldin Creek,Austin MetroBike Station Barton Springs Road
385,-97.80123,30.31498,78746,5.0,5.0,795.0,Westlake Hills,2111 Paisano Road
386,-97.83055,30.25285,78735,4.0,4.0,499.0,Barton Creek,5012 Crystal Water Drive
387,-97.74536,30.33892,78757,4.0,4.0,350.0,Allendale,6102 Nasco Drive
388,-97.72651,30.21971,78741,1.0,1.0,71.0,Parker Lane,3005 Sunridge Drive
389,-97.79337,30.24813,78704,2.0,2.0,200.0,Barton Hills,2899 Down Cove
390,-97.68213,30.32674,78752,3.0,3.0,199.0,St. Johns,7501 Brookhollow Drive
391,-97.73134,30.26602,78702,5.0,5.0,646.0,East Downtown,1004 East 7th Street
392,-97.72985,30.26468,78702,1.0,1.0,157.0,East Downtown,1216 East 6th Street
393,-97.7623,30.29012,78703,4.0,4.0,1500.0,Tarrytown,1900 Winsted Lane
394,-97.75549,30.24216,78704,2.0,2.0,133.0,South Congress,214 Fletcher Street
395,-97.72771,30.30247,78751,1.0,1.0,126.0,Hyde Park,4016 Duval Street
396,-97.75618,30.24668,78704,1.0,1.0,139.0,South First,1811 South 1st Street
397,-97.7463,30.34042,78757,1.0,1.0,91.0,Allendale,6109 Shoal Creek Boulevard
398,-97.77751,30.25039,78704,1.0,1.0,125.0,Zilker,2116 Ann Arbor Avenue
401,-97.71552,30.28602,78722,1.0,1.0,149.0,Upper Boggy Creek,1715 East 32nd Street
402,-97.76426,30.25518,78704,1.0,1.0,500.0,Zilker,1322 Lamar Square Drive
403,-97.68213,30.32674,78752,1.0,1.0,60.0,St. Johns,7501 Brookhollow Drive
404,-97.71486,30.25144,78702,3.0,3.0,285.0,Holly,2701 Canterbury Street
405,-97.7458,30.37038,78759,3.0,3.0,350.0,Balcones Civic Association,8207 Summer Side Drive
406,-97.74074,30.26491,78701,2.0,2.0,193.0,Downtown,306 1/2 East 3rd Street
407,-97.73486,30.25561,78702,2.0,2.0,314.0,East Downtown,52 Waller Street
408,-97.82398,30.18933,78748,1.0,1.0,115.0,Cherry Creek,8607 Collingwood Drive
410,-97.72981,30.27519,78702,2.0,2.0,425.0,East Downtown,910 East 15th Street
411,-97.71015,30.28054,78702,3.0,3.0,231.0,Rosewood,Platform Apartments - Building 1 2823
413,-97.8078,30.22557,78745,4.0,4.0,333.0,Westgate,6 Reese Drive
414,-97.76286,30.24713,78704,1.0,1.0,425.0,Bouldin Creek,2004 South 5th Street
415,-97.77593,30.24884,78704,1.0,1.0,99.0,Zilker,2200 Bluebonnet Lane
416,-97.72626,30.28761,78705,2.0,2.0,155.0,University of Texas,2703 Swisher Street
417,-97.75557,30.23835,78704,4.0,4.0,563.0,Mission District,H-E-B 2400
418,-97.76923,30.25177,78704,3.0,3.0,1100.0,Zilker,1606 Bauerle Avenue
419,-97.7278,30.30285,78751,2.0,2.0,168.0,Hyde Park,4101 1/2 Avenue H
420,-97.74848,30.25246,78704,2.0,2.0,235.0,South Congress,South Congress Avenue South River City
421,-97.75179,30.36539,78731,1.0,1.0,100.0,Northwest Hills,3700 Orrell Court
422,-97.98471,30.30878,78738,2.0,2.0,130.0,,5400 Cueva Drive
423,-97.7151,30.25463,78702,1.0,1.0,120.0,Holly,106 San Saba Street
424,-97.76651,30.2432,78704,2.0,2.0,123.0,Galindo,1106 Fieldcrest Drive
425,-97.80071,30.27733,78746,4.0,4.0,1650.0,Rollingwood,204 Bulian Lane
426,-97.75672,30.29035,78703,1.0,1.0,144.0,Old Enfield,2301 Harris Boulevard
427,-97.74938,30.24149,78704,1.0,1.0,450.0,Travis Heights,2100 Clifton Street
428,-97.79235,30.2774,78746,5.0,5.0,1111.0,Rollingwood,438 Brady Lane
429,-97.91709,30.37567,78734,1.0,1.0,48.0,,2508 Geronimo Trail
430,-97.77428,30.25844,78704,4.0,4.0,545.0,Travis Heights,2303 Spring Creek Drive
431,-97.75924,30.23747,78704,1.0,1.0,200.0,Dawson,Dawson Austin
432,-97.72903,30.30085,78751,2.0,2.0,165.0,Hyde Park,410 Towne Park Trail
433,-97.7509,30.24802,78704,1.0,1.0,141.0,East Downtown,107 West Monroe Street
434,-97.75019,30.23896,78704,2.0,2.0,140.0,South Congress,501 Sunset Circle
435,-97.74783,30.27094,78701,1.0,1.0,125.0,Downtown,701 1/2 Nueces Street
436,-97.77363,30.25945,78704,1.0,1.0,150.0,Barton Hills,2207 Trailside Drive
437,-97.76869,30.2551,78704,1.0,1.0,185.0,Zilker,1806 Ashby Avenue
438,-97.7448,30.24736,78704,2.0,2.0,207.0,Travis Heights,1500 East Side Drive
439,-97.77768,30.24413,78704,2.0,2.0,150.0,South Lamar,2610 Del Curto Road
440,-97.74897,30.23822,78704,1.0,1.0,68.0,Travis Heights,602 Sandringham Circle
441,-97.82364,30.23127,78749,1.0,1.0,300.0,Sunset Valley,Walmart Supercenter 5017
442,-97.75388,30.27637,78703,2.0,2.0,204.0,Old West Austin,1111 West 11th Street
443,-97.80208,30.2684,78746,4.0,4.0,528.0,Westlake Hills,1327 Wilderness Drive
444,-97.77896,30.24124,78704,2.0,2.0,100.0,South Lamar,3004 Del Curto Road
445,-97.72538,30.25275,78702,3.0,3.0,291.0,Holly,1915 Holly Street
446,-97.71687,30.26545,78702,1.0,1.0,96.0,East Downtown,2315 East 11th Street
447,-97.71776,30.26674,78702,2.0,2.0,193.0,East Downtown,2013 Hamilton Avenue
448,-97.78239,30.22092,78745,1.0,1.0,106.0,South Manchaca,4606 Hank Avenue
449,-97.76439,30.25826,78704,1.0,1.0,145.0,Zilker,905 Kinney Avenue
450,-97.74074,30.26582,78701,3.0,3.0,362.0,Downtown,Residence Inn by Marriott Austin Downtown/Convention Center 300
451,-97.7748,30.25822,78704,1.0,1.0,78.0,Barton Hills,1505 Norris Drive
452,-97.70724,30.28751,78722,1.0,1.0,63.0,Upper Boggy Creek,3800 Airport Boulevard
453,-97.74316,30.40348,78759,1.0,1.0,400.0,,Ascension Seton Northwest Hospital 11113
454,-97.77527,30.25279,78704,2.0,2.0,178.0,Barton Hills,Zilker Elementary School 1900
455,-97.74026,30.26439,78701,4.0,4.0,552.0,Downtown,ATX MetroBike Station Trinity Street
456,-97.93828,30.26291,78736,1.0,1.0,62.0,,Austin Zoo 10808
457,-97.82291,30.45732,78750,4.0,4.0,249.0,Wooten,CVS Pharmacy 11725
458,-97.77685,30.23881,78704,1.0,1.0,100.0,South Lamar,1609 Lightsey Road
459,-97.76014,30.25258,78704,3.0,3.0,642.0,Bouldin Creek,1006 Jewell Street
460,-97.71519,30.27679,78702,2.0,2.0,244.0,East Downtown,2404 East 14th Street
461,-97.73241,30.26015,78702,4.0,4.0,264.0,East Downtown,1200 East Cesar Chavez Street
463,-97.75108,30.27679,78703,2.0,2.0,650.0,Downtown,919 West 12th Street
464,-97.72878,30.25995,78702,3.0,3.0,149.0,East Downtown,1506 East 2nd Street
465,-97.79201,30.20794,78745,1.0,1.0,110.0,,6006 Mojave Drive
466,-97.76507,30.2458,78704,1.0,1.0,305.0,Bouldin Creek,2209 Perry Avenue
467,-97.80815,30.21065,78745,3.0,3.0,450.0,,2408 Berkeley Avenue
468,-97.70047,30.31271,78723,2.0,2.0,150.0,Windsor Park,5620 Nassau Drive
469,-97.72571,30.3603,78757,2.0,2.0,190.0,Wooten,2109 Lanier Drive
470,-97.88265,30.23749,78736,8.0,8.0,1980.0,,7003 Grove Crest Drive
471,-97.76546,30.22623,78704,2.0,2.0,289.0,Dawson,3811 Wilson Street
472,-97.7886,30.24679,78704,1.0,1.0,125.0,Barton Hills,2563 Bluffview Drive
473,-97.76548,30.2877,78703,2.0,2.0,329.0,Tarrytown,1506 Forest Trail
474,-97.77076,30.28793,78703,1.0,1.0,350.0,West Austin,1314 Possum Trot Street
475,-97.80746,30.23764,78735,3.0,3.0,236.0,,3210 Nancy Gale Drive
476,-97.76315,30.29287,78703,2.0,2.0,214.0,Tarrytown,2007 Mc Call Road
477,-97.91259,30.34736,78732,1.0,1.0,155.0,Steiner Ranch,12617 Calistoga Way
478,-97.73078,30.2678,78702,1.0,1.0,159.0,East Downtown,1003 East 9th Street
480,-97.75151,30.24375,78704,1.0,1.0,195.0,South Congress,Lively Middle School 201
481,-97.75081,30.26975,78703,2.0,2.0,764.0,,Irene's West Avenue
482,-97.87423,30.3466,78732,3.0,3.0,220.0,,1702 Ski Slope Drive
483,-97.69458,30.30679,78723,2.0,2.0,800.0,Windsor Park,1807 Rogge Lane
484,-97.72073,30.25408,78702,1.0,1.0,70.0,Holly,2206 Canterbury Street
485,-97.75159,30.31214,78731,1.0,1.0,80.0,Rosedale,3905 Idlewild Road
486,-97.728,30.27321,78702,1.0,1.0,80.0,East Downtown,1208 Navasota Street
487,-97.81583,30.21346,78745,1.0,1.0,150.0,,2903 Bushnell Drive
488,-97.68658,30.26816,78721,2.0,2.0,400.0,MLK & 183,1107 Ebert Avenue
489,-97.72173,30.31923,78751,1.0,1.0,70.0,North Loop,103 Nelray Boulevard
490,-97.78595,30.46288,78729,1.0,1.0,52.0,Anderson Mill,13516 Hymeadow Circle
491,-97.70816,30.27699,78702,1.0,1.0,72.0,Rosewood,2902 East 13th Street
492,-97.71169,30.28092,78702,1.0,1.0,161.0,East Downtown,1810 Miriam Avenue
493,-97.62959,30.27872,78724,3.0,3.0,121.0,,5529 Trace Creek Pass
494,-97.78969,30.23974,78704,1.0,1.0,179.0,,Barley Bean South Lamar Boulevard
497,-97.72371,30.25789,78702,3.0,3.0,975.0,Holly,1907 East 2nd Street
498,-97.7591,30.27521,78703,4.0,4.0,557.0,Old West Austin,701 Pressler Street
499,-97.75876,30.29234,78703,1.0,1.0,81.0,Old Enfield,2403 Hartford Road
500,-97.75794,30.25132,78704,2.0,2.0,425.0,Bouldin Creek,814 Jewell Street
501,-97.78635,30.2404,78704,1.0,1.0,123.0,South Lamar,3425 South Lamar Boulevard
502,-97.74168,30.24113,78704,2.0,2.0,205.0,Travis Heights,1815 Kenwood Avenue
503,-97.72914,30.20025,78744,1.0,1.0,120.0,McKinney,5611 Viewpoint Drive
504,-97.72515,30.25748,78702,2.0,2.0,104.0,East Downtown,Weather Up East Cesar Chavez Street
505,-97.75928,30.2431,78704,3.0,3.0,446.0,Hancock,607 Fletcher Street
506,-97.72275,30.27248,78702,4.0,4.0,400.0,Central East Austin,1604 New York Avenue
507,-97.72963,30.26999,78702,3.0,3.0,590.0,East Downtown,1005 Juniper Street
508,-97.71739,30.28296,78722,2.0,2.0,165.0,Upper Boggy Creek,2107 Chestnut Avenue
509,-97.78487,30.46514,78729,1.0,1.0,50.0,Anderson Mill,13302 Hymeadow Circle
510,-97.78598,30.46291,78729,6.0,6.0,385.0,Anderson Mill,13516 Hymeadow Circle
511,-97.71626,30.2514,78702,2.0,2.0,300.0,Holly,71 San Saba Street
512,-97.76604,30.21025,78745,3.0,3.0,80.0,East Congress,405 Seminole Drive
513,-97.81398,30.20274,78745,1.0,1.0,100.0,Cherry Creek,7208 Whispering Winds Drive
514,-97.7772,30.2508,78704,3.0,3.0,525.0,Zilker,2112 Ann Arbor Avenue
515,-97.73316,30.26245,78702,4.0,4.0,375.0,East Downtown,1013 East 3rd Street
516,-97.75533,30.24848,78704,4.0,4.0,5000.0,South First,1615 South 1st Street
517,-97.70499,30.278,78702,1.0,1.0,95.0,Rosewood,2949 East 14th Street
518,-97.72919,30.25956,78702,1.0,1.0,479.0,East Downtown,1501 East 2nd Street
519,-97.75049,30.3499,78731,2.0,2.0,186.0,Northwest Hills,6882 Austin Center Drive
520,-97.75171,30.24689,78704,1.0,1.0,116.0,South Congress,1705 Eva Street
521,-97.71336,30.29395,78722,2.0,2.0,152.0,Upper Boggy Creek,3905 Maplewood Avenue
522,-97.74816,30.24572,78704,2.0,2.0,200.0,Travis Heights,1710 Drake Avenue
523,-97.77765,30.25677,78704,6.0,6.0,2200.0,Meeks Bay,2406 Ridgeview Drive
524,-97.79028,30.25611,78746,1.0,1.0,102.0,Barton Hills,1707 Spyglass Drive
525,-97.71731,30.28887,78722,1.0,1.0,700.0,Upper Boggy Creek,1504 Edgewood Avenue
526,-97.77176,30.24888,78704,1.0,1.0,101.0,Zilker,2112 Oxford Avenue
527,-97.84196,30.275,78746,5.0,5.0,1200.0,Barton Creek,6109 Turtle Point Drive
528,-97.78381,30.20264,78745,2.0,2.0,332.0,West Congress,6008 Blythewood Drive
529,-97.73347,30.40668,78759,4.0,4.0,339.0,Wooten,4201 Flagstaff Drive
530,-97.73312,30.32401,78756,2.0,2.0,200.0,Brentwood,5313 Grover Avenue
531,-97.76049,30.29133,78703,2.0,2.0,175.0,Tarrytown,North Mopac Expressway Enfield
532,-97.75182,30.32904,78731,3.0,3.0,279.0,Wooten,Austin Memorial Park Cemetery 3000
533,-97.72533,30.27435,78702,1.0,1.0,85.0,East Downtown,1304 Angelina Street
535,-97.73064,30.2545,78702,1.0,1.0,120.0,East Downtown,52 Comal Street
536,-97.73963,30.26594,78701,2.0,2.0,243.0,Downtown,401 East 5th Street
537,-97.79577,30.21955,78745,3.0,3.0,400.0,Westgate,2007 Fair Oaks Drive
538,-97.72622,30.25329,78702,3.0,3.0,459.0,Holly,1901 Holly Street
539,-97.73121,30.25737,78702,1.0,1.0,101.0,East Downtown,1401 Canterbury Street
540,-97.71527,30.2638,78702,2.0,2.0,400.0,East Downtown,2400 East 8th Street
541,-97.70491,30.28088,78702,1.0,1.0,164.0,Rosewood,3004 East 18th Street
542,-97.77328,30.29061,78703,2.0,2.0,750.0,West Austin,West Austin Youth Association Norwalk Lane
543,-97.73411,30.26966,78701,1.0,1.0,175.0,Downtown,Hertz 709
544,-97.75517,30.27267,78703,1.0,1.0,129.0,Old West Austin,1106 West 6th Street
545,-97.7761,30.41738,78759,1.0,1.0,99.0,,10615 Skyflower Drive
546,-97.73584,30.22095,78741,2.0,2.0,290.0,Parker Lane,3100 Matador Drive
547,-97.82004,30.14765,78748,3.0,3.0,300.0,,11306 Lake Drive
548,-97.68213,30.32674,78752,1.0,1.0,44.0,St. Johns,7501 Brookhollow Drive
549,-97.99533,30.24647,78736,3.0,3.0,345.0,,10925 Long Branch Drive
550,-97.7417,30.24097,78704,2.0,2.0,206.0,Travis Heights,1817 Kenwood Avenue
551,-97.75026,30.2407,78704,2.0,2.0,1200.0,Travis Heights,307 East Live Oak Street
552,-97.76009,30.28301,78703,2.0,2.0,700.0,Clarksville,1623 Enfield Road
553,-97.70708,30.26012,78702,1.0,1.0,105.0,Govalle,3001 Garwood Street
554,-97.68296,30.32621,78752,3.0,3.0,299.0,St. Johns,7401 Brookhollow Drive
555,-97.84348,30.27689,78746,4.0,4.0,1500.0,Barton Creek,2317 Cypress Point East
556,-97.76542,30.23176,78704,1.0,1.0,200.0,Galindo,517 Lightsey Road
557,-97.8051,30.27685,78746,4.0,4.0,2500.0,Westlake Hills,Butterfly Christian Preschool 3525
558,-97.719,30.32969,78752,3.0,3.0,500.0,Highland,409 Wilmes Drive
559,-97.74842,30.2366,78704,3.0,3.0,400.0,St. Edwards,Valero 628
560,-97.73988,30.24417,78704,2.0,2.0,197.0,Travis Heights,1103 Reagan Terrace
561,-97.75795,30.23963,78704,1.0,1.0,92.0,Dawson,2418 Wilson Street
562,-97.76119,30.27896,78703,2.0,2.0,475.0,Old West Austin,1616 West 9½ Street
563,-97.71223,30.27395,78702,1.0,1.0,85.0,Rosewood,2667 New York Drive
564,-97.72693,30.27314,78702,2.0,2.0,600.0,East Downtown,1204 San Bernard Street
565,-97.73363,30.25805,78702,3.0,3.0,1000.0,East Downtown,Sánchez Elementary School 73
566,-97.74856,30.24326,78704,3.0,3.0,2000.0,Travis Heights,1924 Newning Avenue
567,-97.74508,30.22915,78704,1.0,1.0,200.0,St. Edwards,Texas Commission on Environmental Quality Saint Edward's Circle
568,-97.7745,30.31374,78731,1.0,1.0,193.0,,3808 West 35th Street
569,-97.74806,30.26833,78701,2.0,2.0,289.0,Downtown,United States Courthouse 501
570,-97.83985,30.20566,78749,3.0,3.0,750.0,Cherry Creek,7901 Croftwood Drive
571,-97.72514,30.2444,78741,2.0,2.0,490.0,East Riverside,1115 Town Creek Drive
572,-97.75655,30.2685,78703,1.0,1.0,150.0,Old West Austin,1100 West Cesar Chavez Street
573,-97.7188,30.26384,78702,2.0,2.0,350.0,,905 Mill Street
574,-97.77975,30.21234,78745,1.0,1.0,39.0,South Manchaca,701 Emerald Wood Drive
576,-97.65883,30.289,78724,3.0,3.0,400.0,,6411 Garden View Drive
577,-97.71374,30.26255,78702,2.0,2.0,275.0,East Downtown,746 Northwestern Avenue
579,-97.71991,30.25466,78702,2.0,2.0,475.0,Holly,2214 Willow Street
580,-97.76114,30.2828,78703,4.0,4.0,1100.0,Clarksville,1700 Palma Plaza
581,-97.69352,30.27854,78721,2.0,2.0,900.0,MLK & 183,1206 Deloney Street
582,-97.71564,30.24197,78741,1.0,1.0,267.0,Pleasant Valley,Country Club Creek Trail The Crossing
584,-97.68091,30.36894,78753,2.0,2.0,900.0,,10519 North Interstate 35
585,-97.83795,30.20379,78749,1.0,1.0,135.0,Cherry Creek,3508 Eskew Drive
586,-97.81201,30.22962,78745,1.0,1.0,189.0,Sunset Valley,3300 Jones Road
587,-97.73308,30.34465,78757,2.0,2.0,179.0,Crestview,1913 Cullen Avenue
588,-97.77153,30.29936,78703,4.0,4.0,2000.0,Tarrytown,3009 Bowman Avenue
589,-97.75062,30.29743,78703,1.0,1.0,132.0,Bryker Woods,2715 Wooldridge Drive
590,-97.76921,30.24693,78704,2.0,2.0,174.0,South Lamar,1404 West Oltorf Street
591,-97.7115,30.33782,78752,1.0,1.0,200.0,Highland,401 West Croslin Street
592,-97.77454,30.23349,78704,1.0,1.0,333.0,South Lamar,Banister Heights Austin
593,-97.75909,30.23721,78704,2.0,2.0,150.0,Dawson,2613 Wilson Street
594,-97.79121,30.25727,78746,2.0,2.0,875.0,Barton Hills,One Barton Place Condominiums Austin
595,-97.96431,30.35747,78734,1.0,1.0,72.0,,123 Golf Crest Cove
597,-97.73512,30.26977,78701,1.0,1.0,850.0,Downtown,Waller Creek Center 625
598,-97.75844,30.2769,78703,1.0,1.0,109.0,West Austin,1408 West 9th Street
599,-97.83412,30.20562,78745,3.0,3.0,150.0,Cherry Creek,3413 Galesburg Drive
600,-97.68553,30.27886,78721,3.0,3.0,93.0,MLK & 183,4701 East 12th Street
601,-97.73585,30.3533,78757,1.0,1.0,67.0,Allendale,Read School 2608
602,-97.74607,30.32117,78731,2.0,2.0,233.0,Allendale,4702 Strass Drive
603,-97.85955,30.34837,78733,2.0,2.0,195.0,,2704 Mecca Road
604,-97.75266,30.25786,78704,1.0,1.0,135.0,South First,601 South 3rd Street
605,-97.67575,30.4406,78728,4.0,4.0,550.0,,14611 Wells Port Drive
606,-97.71433,30.25847,78702,2.0,2.0,400.0,Holly,501 Pedernales Street
607,-97.74159,30.2646,78701,4.0,4.0,481.0,Downtown,Hyatt Place 211
608,-97.77812,30.24749,78704,2.0,2.0,349.0,Zilker,2008 Montclaire Street
609,-97.64083,30.35674,78754,1.0,1.0,50.0,,11128 Reliance Creek Drive
610,-97.98699,30.34219,78738,1.0,1.0,95.0,,31 Waterfall Drive
611,-97.74313,30.27863,78701,1.0,1.0,400.0,Downtown,408 West 15th Street
612,-97.74235,30.2422,78704,3.0,3.0,400.0,Travis Heights,1805 Travis Heights Boulevard
613,-97.73819,30.29925,78705,4.0,4.0,1200.0,University of Texas,3302 Hemphill Park
614,-97.75729,30.38498,78759,1.0,1.0,40.0,Balcones Civic Association,4509 Mountain Path Drive
615,-97.72889,30.30501,78751,1.0,1.0,350.0,Hyde Park,4205 Avenue F
616,-97.81954,30.16629,78748,3.0,3.0,125.0,Hollow At Slaughter Creek,The Hollow Lake Loop Saddlewood Estates
617,-97.75405,30.24202,78704,1.0,1.0,120.0,South Congress,2203 Euclid Avenue
618,-97.71781,30.26517,78702,1.0,1.0,95.0,East Downtown,2301 East 11th Street
619,-97.69524,30.22504,78741,1.0,1.0,40.0,Montopolis,1602 Frontier Valley Drive
620,-97.81342,30.2081,78745,3.0,3.0,207.0,,6706 Blarwood Drive
